ts,pid,comm,file,size,entropy,is_enc
1769820421.8976507,10546,apt-get,#1625,4096,4.7289,0
1769820421.8985515,10546,apt-get,#1625,4096,4.7875,0
1769820421.899383,10546,apt-get,#1625,4096,4.6924,0
1769820421.900222,10546,apt-get,#1625,4096,4.7702,0
1769820421.9011903,10546,apt-get,#1625,4096,4.6946,0
1769820421.9021063,10546,apt-get,#1625,4096,4.6758,0
1769820421.9029512,10546,apt-get,#1625,4096,4.6800,0
1769820421.9037714,10546,apt-get,#1625,4096,4.7856,0
1769820421.904569,10546,apt-get,#1625,4096,4.8001,0
1769820421.9053476,10546,apt-get,#1625,4096,4.8607,0
1769820421.9061675,10546,apt-get,#1625,4096,4.7807,0
1769820421.90698,10546,apt-get,#1625,4096,4.7757,0
1769820421.9077919,10546,apt-get,#1625,4096,4.7993,0
1769820421.908599,10546,apt-get,#1625,4096,4.7064,0
1769820421.9093585,10546,apt-get,#1625,4096,4.6333,0
1769820421.9101532,10546,apt-get,#1625,4096,4.6447,0
1769820421.9109356,10546,apt-get,#1625,4096,4.7227,0
1769820421.9117503,10546,apt-get,#1625,4096,4.7629,0
1769820421.9125397,10546,apt-get,#1625,4096,4.8655,0
1769820421.9133315,10546,apt-get,#1625,4096,4.7109,0
1769820421.9141223,10546,apt-get,#1625,4096,4.7501,0
1769820421.9149592,10546,apt-get,#1625,4096,4.7643,0
1769820421.9157598,10546,apt-get,#1625,4096,4.7808,0
1769820421.9166138,10546,apt-get,#1625,4096,4.6526,0
1769820421.9173646,10546,apt-get,#1625,4096,4.7349,0
1769820421.91811,10546,apt-get,#1625,4096,4.7142,0
1769820421.9189062,10546,apt-get,#1625,4096,4.6721,0
1769820421.9197261,10546,apt-get,#1625,4096,4.6622,0
1769820421.9205227,10546,apt-get,#1625,4096,4.6781,0
1769820421.921295,10546,apt-get,#1625,4096,4.7288,0
1769820421.9220896,10546,apt-get,#1625,4096,4.7702,0
1769820421.9229023,10546,apt-get,#1625,4096,4.8179,0
1769820421.923713,10546,apt-get,#1625,4096,4.8027,0
1769820421.9245121,10546,apt-get,#1625,4096,4.7763,0
1769820421.9253066,10546,apt-get,#1625,4096,4.7661,0
1769820421.9261098,10546,apt-get,#1625,4096,4.8134,0
1769820421.9268997,10546,apt-get,#1625,4096,4.6740,0
1769820421.9276617,10546,apt-get,#1625,4096,4.7006,0
1769820421.928472,10546,apt-get,#1625,4096,4.6505,0
1769820421.9292142,10546,apt-get,#1625,4096,4.6719,0
1769820421.9300334,10546,apt-get,#1625,4096,4.6639,0
1769820421.9308865,10546,apt-get,#1625,4096,4.7794,0
1769820421.93172,10546,apt-get,#1625,4096,4.7340,0
1769820421.932574,10546,apt-get,#1625,4096,4.8507,0
1769820421.9333553,10546,apt-get,#1625,4096,4.7121,0
1769820421.9341412,10546,apt-get,#1625,4096,4.7330,0
1769820421.935013,10546,apt-get,#1625,4096,4.7390,0
1769820421.935864,10546,apt-get,#1625,4096,4.7425,0
1769820421.9365125,10546,apt-get,#1625,2978,4.7881,0
1769820421.9372702,10546,apt-get,#1625,4096,4.8094,0
1769820421.9380631,10546,apt-get,#1625,4096,4.7695,0
