ts,pid,comm,file,size,entropy,is_enc
1769809621.8881211,9660,apt-get,#1624,4096,4.8208,0
1769809621.8890076,9660,apt-get,#1624,4096,4.8444,0
1769809621.8899152,9660,apt-get,#1624,4096,4.8076,0
1769809621.8907876,9660,apt-get,#1624,4096,4.7667,0
1769809621.8916197,9660,apt-get,#1624,4096,4.8004,0
1769809621.89251,9660,apt-get,#1624,4096,4.6944,0
1769809621.8934028,9660,apt-get,#1624,4096,4.6038,0
1769809621.8942833,9660,apt-get,#1624,4096,4.6411,0
1769809621.8951142,9660,apt-get,#1624,4096,4.7542,0
1769809621.895947,9660,apt-get,#1624,4096,4.7731,0
1769809621.896855,9660,apt-get,#1624,4096,4.8473,0
1769809621.897744,9660,apt-get,#1624,4096,4.7227,0
1769809621.8986158,9660,apt-get,#1624,4096,4.7289,0
1769809621.8993912,9660,apt-get,#1624,4096,4.7875,0
1769809621.9002743,9660,apt-get,#1624,4096,4.6924,0
1769809621.90123,9660,apt-get,#1624,4096,4.7702,0
1769809621.9021366,9660,apt-get,#1624,4096,4.6946,0
1769809621.9029446,9660,apt-get,#1624,4096,4.6758,0
1769809621.9037511,9660,apt-get,#1624,4096,4.6800,0
1769809621.90455,9660,apt-get,#1624,4096,4.7856,0
1769809621.905337,9660,apt-get,#1624,4096,4.8001,0
1769809621.9061592,9660,apt-get,#1624,4096,4.8607,0
1769809621.9069667,9660,apt-get,#1624,4096,4.7807,0
1769809621.907781,9660,apt-get,#1624,4096,4.7757,0
1769809621.908598,9660,apt-get,#1624,4096,4.7993,0
1769809621.9094036,9660,apt-get,#1624,4096,4.7064,0
1769809621.910386,9660,apt-get,#1624,4096,4.6333,0
1769809621.911193,9660,apt-get,#1624,4096,4.6447,0
1769809621.9119682,9660,apt-get,#1624,4096,4.7227,0
1769809621.9127593,9660,apt-get,#1624,4096,4.7629,0
1769809621.913578,9660,apt-get,#1624,4096,4.8655,0
1769809621.914348,9660,apt-get,#1624,4096,4.7109,0
1769809621.9150858,9660,apt-get,#1624,4096,4.7501,0
1769809621.9158993,9660,apt-get,#1624,4096,4.7643,0
1769809621.916723,9660,apt-get,#1624,4096,4.7808,0
1769809621.9175327,9660,apt-get,#1624,4096,4.6526,0
1769809621.9183123,9660,apt-get,#1624,4096,4.7349,0
1769809621.9190798,9660,apt-get,#1624,4096,4.7142,0
1769809621.919939,9660,apt-get,#1624,4096,4.6721,0
1769809621.9207551,9660,apt-get,#1624,4096,4.6622,0
1769809621.9215524,9660,apt-get,#1624,4096,4.6781,0
1769809621.9223874,9660,apt-get,#1624,4096,4.7288,0
1769809621.9231548,9660,apt-get,#1624,4096,4.7702,0
1769809621.9239428,9660,apt-get,#1624,4096,4.8179,0
1769809621.9247017,9660,apt-get,#1624,4096,4.8027,0
1769809621.9255238,9660,apt-get,#1624,4096,4.7763,0
1769809621.9263573,9660,apt-get,#1624,4096,4.7661,0
1769809621.9271948,9660,apt-get,#1624,4096,4.8134,0
1769809621.928005,9660,apt-get,#1624,4096,4.6740,0
1769809621.9288476,9660,apt-get,#1624,4096,4.7006,0
1769809621.9296992,9660,apt-get,#1624,4096,4.6505,0
1769809621.9304955,9660,apt-get,#1624,4096,4.6719,0
1769809621.9312592,9660,apt-get,#1624,4096,4.6639,0
1769809621.9321752,9660,apt-get,#1624,4096,4.7794,0
1769809621.9330153,9660,apt-get,#1624,4096,4.7340,0
1769809621.933827,9660,apt-get,#1624,4096,4.8507,0
1769809621.9346232,9660,apt-get,#1624,4096,4.7121,0
1769809621.9353821,9660,apt-get,#1624,4096,4.7330,0
1769809621.9361207,9660,apt-get,#1624,4096,4.7390,0
1769809621.936898,9660,apt-get,#1624,4096,4.7425,0
1769809621.937497,9660,apt-get,#1624,2978,4.7881,0
1769809621.9382098,9660,apt-get,#1624,4096,4.8094,0
1769809621.9389217,9660,apt-get,#1624,4096,4.7695,0
1769809621.9396715,9660,apt-get,#1624,4096,4.7569,0
1769809621.9402425,9660,apt-get,#1624,4096,4.7887,0
1769809621.940727,9660,apt-get,#1624,4096,4.7997,0
1769809621.9411702,9660,apt-get,#1624,4096,4.6898,0
1769809621.9417596,9660,apt-get,#1624,4096,4.7513,0
1769809621.9422338,9660,apt-get,#1624,4096,4.7521,0
1769809621.9427235,9660,apt-get,#1624,4096,4.8364,0
1769809621.9431708,9660,apt-get,#1624,4096,4.7245,0
1769809621.9436748,9660,apt-get,#1624,4096,4.7537,0
1769809621.9441173,9660,apt-get,#1624,4096,4.7831,0
1769809621.9446166,9660,apt-get,#1624,4096,4.7738,0
1769809621.9453323,9660,apt-get,#1624,4096,4.8274,0
1769809621.9460976,9660,apt-get,#1624,4096,4.6876,0
1769809621.9468699,9660,apt-get,#1624,4096,4.7703,0
1769809621.9476464,9660,apt-get,#1624,4096,4.7534,0
1769809621.9483798,9660,apt-get,#1624,4096,4.7963,0
1769809621.9491158,9660,apt-get,#1624,4096,4.7953,0
1769809621.950528,9660,apt-get,#1624,4096,4.6690,0
1769809621.9513586,9660,apt-get,#1624,4096,4.7117,0
1769809621.952221,9660,apt-get,#1624,4096,4.7186,0
1769809621.9530165,9660,apt-get,#1624,4096,4.7472,0
1769809621.9540074,9660,apt-get,#1624,4096,4.7756,0
1769809621.9548478,9660,apt-get,#1624,4096,4.7895,0
1769809621.9556868,9660,apt-get,#1624,4096,4.6800,0
1769809621.9565547,9660,apt-get,#1624,4096,4.7198,0
1769809621.9573107,9660,apt-get,#1624,4096,4.7213,0
1769809621.9580717,9660,apt-get,#1624,4096,4.7133,0
1769809621.95884,9660,apt-get,#1624,4096,4.7687,0
1769809621.959597,9660,apt-get,#1624,4096,4.7829,0
1769809621.9604313,9660,apt-get,#1624,4096,4.8094,0
1769809621.96124,9660,apt-get,#1624,4096,4.7695,0
1769809621.9619749,9660,apt-get,#1624,4096,4.7569,0
1769809621.9631734,9660,apt-get,#1624,4096,4.7887,0
1769809621.9639904,9660,apt-get,#1624,4096,4.7997,0
1769809621.9650338,9660,apt-get,#1624,4096,4.6898,0
1769809621.9679003,9660,apt-get,#1624,4096,4.7513,0
1769809621.9707792,9660,apt-get,#1624,4096,4.7521,0
1769809621.9716082,9660,apt-get,#1624,4096,4.8364,0
1769809621.9723556,9660,apt-get,#1624,4096,4.7245,0
1769809621.9731896,9660,apt-get,#1624,4096,4.7537,0
1769809621.973986,9660,apt-get,#1624,4096,4.7831,0
1769809621.979878,9660,apt-get,#1624,4096,4.7738,0
1769809621.980792,9660,apt-get,#1624,4096,4.8274,0
